crown_uid,area,crown_area_m2,species_clean,label_acacia_visual,label_acacia_species,label_acacia_clustering,pred_acacia_visual_model,prob_acacia_visual_model,model_confidence,model_cluster_disagree,uncertain,lon,lat,source_file,source_index,orig_crown_id
A1:crown_0136,A1,,,-1,-1,-1,0,0.4831594567050146,0.5168405432949854,False,True,77.19843395459439,28.54451066387189,A1_master.geojson,135,crown_0136
MITTAL:crown_0024,MITTAL,,,-1,-1,-1,1,0.5168867664329224,0.5168867664329224,False,True,77.19088153842878,28.54443037917257,mittal_master.geojson,23,crown_0024
SIT:crown_0100,SIT,,,-1,-1,-1,0,0.4829070687414544,0.5170929312585456,False,True,77.19138787762796,28.545686010345843,sit_master(1).geojson,99,crown_0100
SIT:crown_0064,SIT,,,-1,-1,-1,0,0.4829070687414544,0.5170929312585456,False,True,77.19134810966264,28.54571453681209,sit_master(1).geojson,63,crown_0064
A4:crown_0048,A4,,,-1,-1,-1,0,0.48236078449932074,0.5176392155006793,False,True,77.19955810760968,28.54401238843451,A4_master.geojson,47,crown_0048
SV_S2:crown_0486,SV_S2,21.456240903493136,,-1,-1,1,0,0.48231024306682013,0.5176897569331799,True,True,77.17445883032293,28.52841524205572,s2_master_format.geojson,485,crown_0486
SV_S2:crown_0470,SV_S2,20.601335751906895,,-1,-1,1,0,0.48231024306682013,0.5176897569331799,True,True,77.1745082198619,28.52841385744705,s2_master_format.geojson,469,crown_0470
SIT:crown_0014,SIT,,Ashok,-1,0,-1,0,0.48214035438234537,0.5178596456176546,False,True,77.19211790175349,28.545448870273763,sit_master(1).geojson,13,crown_0014
SIT:crown_0042,SIT,,,-1,-1,-1,0,0.4820837674214176,0.5179162325785824,False,True,77.19088027853394,28.5463943866753,sit_master(1).geojson,41,crown_0042
A3:crown_0154,A3,,Banyan,-1,0,-1,0,0.4820740047314614,0.5179259952685387,False,True,77.19969581639148,28.54212478229882,A3_master.geojson,153,crown_0154
SIT:crown_0098,SIT,,Kachnar,-1,0,-1,0,0.4818392043066058,0.5181607956933942,False,True,77.19176378143678,28.54579616493536,sit_master(1).geojson,97,crown_0098
SIT:crown_0022,SIT,,Mandphali / Marodphali,-1,0,-1,0,0.48163618252336843,0.5183638174766316,False,True,77.19201221388158,28.54576749767218,sit_master(1).geojson,21,crown_0022
SV_S1:crown_0373,SV_S1,12.208230746985071,,-1,-1,0,1,0.518558309481473,0.518558309481473,True,True,77.17683421876126,28.53293175926392,s1_master_format.geojson,372,crown_0373
SV_S1:crown_0624,SV_S1,47.730846594962536,,-1,-1,0,1,0.518558309481473,0.518558309481473,True,True,77.17685966184287,28.532943129055163,s1_master_format.geojson,623,crown_0624
SV_S1:crown_0553,SV_S1,22.51387488817693,,-1,-1,0,1,0.518558309481473,0.518558309481473,True,True,77.17684512045646,28.53293355858015,s1_master_format.geojson,552,crown_0553
SIT:crown_0024,SIT,,Pilkhan,-1,0,-1,0,0.4811584683146301,0.5188415316853698,False,True,77.19090830727333,28.54599484220282,sit_master(1).geojson,23,crown_0024
SIT:crown_0079,SIT,,Palash,-1,0,-1,0,0.4811584683146301,0.5188415316853698,False,True,77.19104058046192,28.545989780528632,sit_master(1).geojson,78,crown_0079
SIT:crown_0096,SIT,,Ashok,-1,0,-1,0,0.4811550215968166,0.5188449784031834,False,True,77.19144224922621,28.54620351271786,sit_master(1).geojson,95,crown_0096
SV_S3:crown_0007,SV_S3,19.763538725097543,,-1,-1,1,0,0.48102487279431927,0.5189751272056807,True,True,77.18551874901539,28.530435096579925,s3_master_format.geojson,6,crown_0007
SV_S3:crown_0065,SV_S3,22.20982304646921,,-1,-1,1,1,0.5191822322450056,0.5191822322450056,False,True,77.18515616314042,28.53118810683665,s3_master_format.geojson,64,crown_0065
SV_S3:crown_0090,SV_S3,32.59818498082926,,-1,-1,1,1,0.5191822322450056,0.5191822322450056,False,True,77.18515834322437,28.53114219729688,s3_master_format.geojson,89,crown_0090
SV_S3:crown_0069,SV_S3,15.88747306770146,,-1,-1,1,1,0.5191822322450056,0.5191822322450056,False,True,77.18521699539299,28.53120165270426,s3_master_format.geojson,68,crown_0069
A3:crown_0123,A3,,,-1,-1,-1,0,0.48074084827329105,0.5192591517267089,False,True,77.19934139000084,28.54108132073804,A3_master.geojson,122,crown_0123
SV_S4:crown_0035,SV_S4,84.64715979248552,Prosopis Juliflora,-1,1,1,1,0.5193691137010199,0.5193691137010199,False,True,77.18353825630844,28.53303467777929,s4_master_format.geojson,34,crown_0035
SIT:crown_0119,SIT,,Mandphali / Marodphali,-1,0,-1,0,0.4802856091822468,0.5197143908177533,False,True,77.19139786065375,28.54638273197872,sit_master(1).geojson,118,crown_0119
SIT:crown_0047,SIT,,,-1,-1,-1,0,0.48025798055368896,0.519742019446311,False,True,77.19163304759462,28.54573936821886,sit_master(1).geojson,46,crown_0047
SV_S2:crown_0083,SV_S2,29.818367827537287,,-1,-1,0,0,0.4801577225454165,0.5198422774545834,False,True,77.17368147474677,28.52890969755383,s2_master_format.geojson,82,crown_0083
SV_S2:crown_0484,SV_S2,13.338307149768934,,-1,-1,0,0,0.48007235321236796,0.519927646787632,False,True,77.17473689019909,28.528995712699885,s2_master_format.geojson,483,crown_0484
SV_S3:crown_0189,SV_S3,14.181066885999943,,-1,-1,0,0,0.48005623562940886,0.5199437643705911,False,True,77.1852298194315,28.53168467306767,s3_master_format.geojson,188,crown_0189
SV_S3:crown_0259,SV_S3,48.962182698862954,,-1,-1,0,0,0.48005623562940886,0.5199437643705911,False,True,77.18525724141672,28.531673949568027,s3_master_format.geojson,258,crown_0259
A2:crown_0110,A2,,Maha neem / Mahneem,-1,0,-1,1,0.5201226542166046,0.5201226542166046,False,True,77.19564131517038,28.54433733341678,A2_master.geojson,109,crown_0110
SIT:crown_0029,SIT,,Semal / Silk cotton,-1,0,-1,0,0.47985716792899785,0.5201428320710022,False,True,77.19100090909365,28.545890142205057,sit_master(1).geojson,28,crown_0029
SV_S2:crown_0416,SV_S2,31.004972513283406,,-1,-1,1,0,0.47889340352690696,0.521106596473093,True,True,77.17448708825142,28.52882106219459,s2_master_format.geojson,415,crown_0416
A1:crown_0152,A1,,,-1,-1,-1,0,0.478772602901199,0.5212273970988011,False,True,77.19894160017692,28.544583960796484,A1_master.geojson,151,crown_0152
SIT:crown_0059,SIT,,,-1,-1,-1,0,0.47871561003308394,0.5212843899669161,False,True,77.19190222561501,28.545603106963856,sit_master(1).geojson,58,crown_0059
A5:crown_0030,A5,,,-1,-1,-1,0,0.4785609241363418,0.5214390758636582,False,True,77.19647407667692,28.54143567272412,A5_master.geojson,29,crown_0030
SIT:crown_0002,SIT,,Mandphali / Marodphali,-1,0,-1,0,0.47802312989552054,0.5219768701044795,False,True,77.19170890819544,28.54566624799074,sit_master(1).geojson,1,crown_0002
SV_S3:crown_0558,SV_S3,22.767634762831808,,-1,-1,0,0,0.47769240217245396,0.522307597827546,False,True,77.18676388006222,28.531817952793062,s3_master_format.geojson,557,crown_0558
SV_S3:crown_0610,SV_S3,10.786502645015869,,-1,-1,0,1,0.5223838547377064,0.5223838547377064,True,True,77.1863934892796,28.53089488289254,s3_master_format.geojson,609,crown_0610
A2:crown_0124,A2,,,-1,-1,-1,0,0.477281704532661,0.5227182954673391,False,True,77.19551316388183,28.54602816314375,A2_master.geojson,123,crown_0124
SV_S1:crown_0295,SV_S1,23.29278752250919,,-1,-1,0,1,0.5228014355129631,0.5228014355129631,True,True,77.17658810907373,28.53339246896368,s1_master_format.geojson,294,crown_0295
SV_S1:crown_0509,SV_S1,17.93338862786723,,-1,-1,0,1,0.5228014355129631,0.5228014355129631,True,True,77.176450448093,28.53337798328176,s1_master_format.geojson,508,crown_0509
SV_S1:crown_0314,SV_S1,17.985382798577316,,-1,-1,0,1,0.5228014355129631,0.5228014355129631,True,True,77.17643007664999,28.53342749498822,s1_master_format.geojson,313,crown_0314
SV_S3:crown_0490,SV_S3,15.01011195456685,,-1,-1,0,1,0.5232215426597737,0.5232215426597737,True,True,77.18648246869179,28.53210936943617,s3_master_format.geojson,489,crown_0490
SV_S3:crown_0309,SV_S3,18.437439862107993,,-1,-1,0,0,0.4767312279256767,0.5232687720743233,False,True,77.18618336296663,28.531229557749626,s3_master_format.geojson,308,crown_0309
SV_S3:crown_0312,SV_S3,29.224979326074628,,-1,-1,0,0,0.4767312279256767,0.5232687720743233,False,True,77.18612669868489,28.5312586992536,s3_master_format.geojson,311,crown_0312
A2:crown_0105,A2,,,-1,-1,-1,0,0.47664899013040224,0.5233510098695977,False,True,77.19579592692972,28.544652088922508,A2_master.geojson,104,crown_0105
A3:crown_0180,A3,,,-1,-1,-1,0,0.4764599427453148,0.5235400572546852,False,True,77.19998571255431,28.542816288500592,A3_master.geojson,179,crown_0180
SIT:crown_0026,SIT,,Mandphali / Marodphali,-1,0,-1,0,0.47643510109238324,0.5235648989076167,False,True,77.19192262837744,28.54615553304985,sit_master(1).geojson,25,crown_0026
SV_S2:crown_0491,SV_S2,33.420331543613855,,-1,-1,0,0,0.47639550983290263,0.5236044901670973,False,True,77.17464030905292,28.529139952124936,s2_master_format.geojson,490,crown_0491
A3:crown_0172,A3,,,-1,-1,-1,0,0.47620006264708453,0.5237999373529154,False,True,77.19982504128947,28.542236904488885,A3_master.geojson,171,crown_0172
SIT:crown_0088,SIT,,Ashok,-1,0,-1,0,0.47610206570470964,0.5238979342952903,False,True,77.19184144971217,28.546332284719707,sit_master(1).geojson,87,crown_0088
SV_S2:crown_0024,SV_S2,21.293598181938027,,-1,-1,0,0,0.47603280468615844,0.5239671953138416,False,True,77.17349891458915,28.528112245067184,s2_master_format.geojson,23,crown_0024
A2:crown_0016,A2,,,-1,-1,-1,0,0.47572807189786387,0.5242719281021362,False,True,77.19445156823225,28.545108562624325,A2_master.geojson,15,crown_0016
SV_S2:crown_0365,SV_S2,25.339736902070698,,-1,-1,0,0,0.4757243833085613,0.5242756166914386,False,True,77.1742014085384,28.52942609078834,s2_master_format.geojson,364,crown_0365
SV_S2:crown_0341,SV_S2,23.211866058788146,,-1,-1,0,0,0.47550291395793953,0.5244970860420605,False,True,77.17421020347271,28.52887418290851,s2_master_format.geojson,340,crown_0341
SV_S2:crown_0337,SV_S2,67.61722484966643,,-1,-1,1,0,0.47550291395793953,0.5244970860420605,True,True,77.17419156057414,28.5288044657115,s2_master_format.geojson,336,crown_0337
SV_S2:crown_0359,SV_S2,17.70904410024772,,-1,-1,0,0,0.47550291395793953,0.5244970860420605,False,True,77.17432570710884,28.52879489310219,s2_master_format.geojson,358,crown_0359
SV_S2:crown_0336,SV_S2,40.2829383386946,,-1,-1,0,0,0.47550291395793953,0.5244970860420605,False,True,77.17427066669528,28.52883977641505,s2_master_format.geojson,335,crown_0336
SV_S2:crown_0664,SV_S2,18.35411722124555,,-1,-1,0,1,0.5245380917375982,0.5245380917375982,True,True,77.17517119385784,28.528204634139257,s2_master_format.geojson,663,crown_0664
A3:crown_0053,A3,,,-1,-1,-1,0,0.4754495552234497,0.5245504447765503,False,True,77.19871896362461,28.541175219111164,A3_master.geojson,52,crown_0053
A5:crown_0032,A5,,,-1,-1,-1,0,0.47498860145765226,0.5250113985423477,False,True,77.1961299549406,28.54176198467617,A5_master.geojson,31,crown_0032
A2:crown_0001,A2,,,-1,-1,-1,0,0.47497604367020935,0.5250239563297907,False,True,77.19378180621642,28.545616665904884,A2_master.geojson,0,crown_0001
SV_S4:crown_0151,SV_S4,19.580643301172483,,-1,-1,1,0,0.47496603640726265,0.5250339635927374,True,True,77.18428811961144,28.53292758647253,s4_master_format.geojson,150,crown_0151
A1:crown_0140,A1,,,-1,-1,-1,0,0.47479557635260144,0.5252044236473985,False,True,77.19867601036124,28.5445179609352,A1_master.geojson,139,crown_0140
A1:crown_0132,A1,,Gulmohar,-1,0,-1,0,0.47479557635260144,0.5252044236473985,False,True,77.1985460912672,28.54452046470454,A1_master.geojson,131,crown_0132
SV_S1:crown_0040,SV_S1,12.15363687190678,,-1,-1,0,1,0.5253247700008358,0.5253247700008358,True,True,77.17623406997471,28.53187837746698,s1_master_format.geojson,39,crown_0040
SV_S1:crown_0124,SV_S1,17.973784091880542,,-1,-1,0,1,0.5255783918967691,0.5255783918967691,True,True,77.17630965161827,28.53299537495263,s1_master_format.geojson,123,crown_0124
SV_S1:crown_0512,SV_S1,20.00035679774275,,-1,-1,0,1,0.5255945580421562,0.5255945580421562,True,True,77.17692237771026,28.533620950988112,s1_master_format.geojson,511,crown_0512
A2:crown_0026,A2,,,-1,-1,-1,0,0.4741481068242361,0.5258518931757639,False,True,77.19448669523985,28.546076050649106,A2_master.geojson,25,crown_0026
SV_S2:crown_0110,SV_S2,16.99181258073017,,-1,-1,0,0,0.4739886173525255,0.5260113826474745,False,True,77.17367683457641,28.52850448109124,s2_master_format.geojson,109,crown_0110
A3:crown_0073,A3,,,-1,-1,-1,0,0.4737687734034513,0.5262312265965488,False,True,77.19910399392565,28.540821575175148,A3_master.geojson,72,crown_0073
SIT:crown_0048,SIT,,Pilkhan,-1,0,-1,1,0.5262878241129253,0.5262878241129253,False,True,77.19166304982699,28.545374485318465,sit_master(1).geojson,47,crown_0048
SV_S1:crown_0472,SV_S1,20.348717728629037,,-1,-1,0,0,0.47367379618567157,0.5263262038143284,False,True,77.17720704852557,28.532582895330453,s1_master_format.geojson,471,crown_0472
SIT:crown_0046,SIT,,Maulsari,-1,0,-1,0,0.4736005057108452,0.5263994942891548,False,True,77.1906910871634,28.545740716455416,sit_master(1).geojson,45,crown_0046
SV_S3:crown_0496,SV_S3,9.412087747255912,,-1,-1,0,1,0.5269322752554111,0.5269322752554111,True,True,77.1863648421253,28.53205229602733,s3_master_format.geojson,495,crown_0496
A2:crown_0009,A2,,,-1,-1,-1,0,0.47304343519959274,0.5269565648004073,False,True,77.19457363498724,28.545166076693853,A2_master.geojson,8,crown_0009
A1:crown_0055,A1,,,-1,-1,-1,0,0.47266432761572785,0.5273356723842721,False,True,77.1977183479953,28.543342725098302,A1_master.geojson,54,crown_0055
SV_S1:crown_0396,SV_S1,28.048454140214197,,-1,-1,0,1,0.527518598469767,0.527518598469767,True,True,77.17622505092764,28.53184459817321,s1_master_format.geojson,395,crown_0396
A2:crown_0148,A2,,,-1,-1,-1,0,0.47190628632749704,0.528093713672503,False,True,77.19606944853963,28.54529973510422,A2_master.geojson,147,crown_0148
A3:crown_0146,A3,,,-1,-1,-1,0,0.47184997736532336,0.5281500226346767,False,True,77.19951285897973,28.54171820051197,A3_master.geojson,145,crown_0146
SIT:crown_0019,SIT,,,-1,-1,-1,0,0.47184295261151904,0.5281570473884809,False,True,77.19149805140218,28.545792810801547,sit_master(1).geojson,18,crown_0019
SV_S2:crown_0456,SV_S2,98.70260242363626,,-1,-1,1,1,0.528295304021778,0.528295304021778,False,True,77.17456556606437,28.52835696267991,s2_master_format.geojson,455,crown_0456
SV_S2:crown_0325,SV_S2,14.017054192369589,,-1,-1,0,1,0.5283417094855382,0.5283417094855382,True,True,77.17404325965121,28.52848680539791,s2_master_format.geojson,324,crown_0325
SV_S2:crown_0214,SV_S2,12.4659923519591,,-1,-1,0,1,0.5283417094855382,0.5283417094855382,True,True,77.17405975247515,28.52844618955258,s2_master_format.geojson,213,crown_0214
A3:crown_0100,A3,,Neem,-1,0,-1,0,0.47162130994976964,0.5283786900502303,False,True,77.19904778208885,28.541957649090104,A3_master.geojson,99,crown_0100
A1:crown_0030,A1,,,-1,-1,-1,0,0.4715846659514465,0.5284153340485536,False,True,77.19683749910799,28.543758611224284,A1_master.geojson,29,crown_0030
A3:crown_0144,A3,,,-1,-1,-1,0,0.4715270739602876,0.5284729260397124,False,True,77.19956330786862,28.542007853899907,A3_master.geojson,143,crown_0144
A4:crown_0001,A4,,Neem,-1,0,-1,0,0.471482590985131,0.528517409014869,False,True,77.19885886651346,28.542834814845765,A4_master.geojson,0,crown_0001
A4:crown_0095,A4,,,-1,-1,-1,0,0.47100200890504096,0.528997991094959,False,True,77.19991804770648,28.542923955905767,A4_master.geojson,94,crown_0095
A4:crown_0037,A4,,,-1,-1,-1,0,0.47087058752107663,0.5291294124789234,False,True,77.19934867184354,28.54356938139636,A4_master.geojson,36,crown_0037
SV_S3:crown_0232,SV_S3,33.816868805824605,,-1,-1,0,0,0.4708282370482761,0.5291717629517239,False,True,77.1859409419511,28.53039131641544,s3_master_format.geojson,231,crown_0232
SIT:crown_0060,SIT,,,-1,-1,-1,0,0.47074788988041427,0.5292521101195857,False,True,77.19196895600477,28.5453965912824,sit_master(1).geojson,59,crown_0060
A4:crown_0013,A4,,,-1,-1,-1,0,0.4707257897469877,0.5292742102530124,False,True,77.19876911343962,28.5427117344088,A4_master.geojson,12,crown_0013
A3:crown_0151,A3,,,-1,-1,-1,0,0.4703172008340236,0.5296827991659764,False,True,77.19977433426835,28.54217379098338,A3_master.geojson,150,crown_0151
SV_S1:crown_0591,SV_S1,17.15747564862453,,-1,-1,1,0,0.4702509574586368,0.5297490425413631,True,True,77.17760352063657,28.53210190847545,s1_master_format.geojson,590,crown_0591
A2:crown_0093,A2,,,-1,-1,-1,0,0.47025010972345693,0.5297498902765431,False,True,77.19521747040548,28.54575498298244,A2_master.geojson,92,crown_0093
SV_S3:crown_0451,SV_S3,11.829755710516945,,-1,-1,0,1,0.5298125710056943,0.5298125710056943,True,True,77.18647206255642,28.530920707421497,s3_master_format.geojson,450,crown_0451
SV_S3:crown_0157,SV_S3,17.444369114145612,,-1,-1,1,0,0.4700442354797255,0.5299557645202745,True,True,77.18531259035818,28.53145531408401,s3_master_format.geojson,156,crown_0157
SV_S3:crown_0128,SV_S3,32.804720474492086,,-1,-1,1,0,0.4700442354797255,0.5299557645202745,True,True,77.18530054989708,28.531448225394463,s3_master_format.geojson,127,crown_0128
SIT:crown_0129,SIT,,,-1,-1,-1,1,0.5299912149800654,0.5299912149800654,False,True,77.1913441103533,28.54552486665807,sit_master(1).geojson,128,crown_0129
SV_S3:crown_0107,SV_S3,49.08017335837193,,-1,-1,1,0,0.4699462259476538,0.5300537740523462,True,True,77.18505114632895,28.53139799290138,s3_master_format.geojson,106,crown_0107
SIT:crown_0102,SIT,,Ashok,-1,0,-1,0,0.46983259413153905,0.5301674058684609,False,True,77.1920727738739,28.545361432145217,sit_master(1).geojson,101,crown_0102
SIT:crown_0061,SIT,,Ashok,-1,0,-1,0,0.46983259413153905,0.5301674058684609,False,True,77.19214205235964,28.545381111968137,sit_master(1).geojson,60,crown_0061
SIT:crown_0005,SIT,,,-1,-1,-1,0,0.4698035510710416,0.5301964489289583,False,True,77.19037605852678,28.54549906056368,sit_master(1).geojson,4,crown_0005
A2:crown_0029,A2,,,-1,-1,-1,0,0.46968573519525997,0.5303142648047401,False,True,77.19399955242586,28.546151288214745,A2_master.geojson,28,crown_0029
SIT:crown_0118,SIT,,,-1,-1,-1,0,0.4694812218038491,0.5305187781961509,False,True,77.19108856617726,28.54637340882467,sit_master(1).geojson,117,crown_0118
SV_S3:crown_0187,SV_S3,35.55645337558713,,-1,-1,0,1,0.5305621207945987,0.5305621207945987,True,True,77.18542505965625,28.53159458603535,s3_master_format.geojson,186,crown_0187
A2:crown_0090,A2,,,-1,-1,-1,0,0.46939941068588753,0.5306005893141125,False,True,77.19526714647856,28.54609514788258,A2_master.geojson,89,crown_0090
A2:crown_0116,A2,,,-1,-1,-1,0,0.4692389555682258,0.5307610444317742,False,True,77.19591753764281,28.54498451484363,A2_master.geojson,115,crown_0116
A1:crown_0039,A1,,,-1,-1,-1,0,0.46923758479071936,0.5307624152092807,False,True,77.19756490506829,28.54298975146671,A1_master.geojson,38,crown_0039
SIT:crown_0039,SIT,,Buddha's Coconut,-1,0,-1,0,0.46921382001950085,0.5307861799804992,False,True,77.19120297106498,28.54562210556872,sit_master(1).geojson,38,crown_0039
SIT:crown_0051,SIT,,,-1,-1,-1,0,0.4691350789142586,0.5308649210857415,False,True,77.19147754377893,28.546100452580628,sit_master(1).geojson,50,crown_0051
A1:crown_0145,A1,,,-1,-1,-1,0,0.4691175575361663,0.5308824424638336,False,True,77.19844326803155,28.54465698195975,A1_master.geojson,144,crown_0145
A4:crown_0052,A4,,,-1,-1,-1,0,0.46903800084629454,0.5309619991537055,False,True,77.1993742008149,28.544043448154326,A4_master.geojson,51,crown_0052
A4:crown_0056,A4,,,-1,-1,-1,0,0.46903800084629454,0.5309619991537055,False,True,77.19946579573019,28.544037935000595,A4_master.geojson,55,crown_0056
SV_S2:crown_0487,SV_S2,22.375974074112126,,-1,-1,0,0,0.4687150795401388,0.5312849204598612,False,True,77.17440783287185,28.52853273359166,s2_master_format.geojson,486,crown_0487
SV_S1:crown_0144,SV_S1,16.135990219913932,,-1,-1,0,1,0.531435593587246,0.531435593587246,True,True,77.17562437657571,28.532624187996976,s1_master_format.geojson,143,crown_0144
SV_S1:crown_0083,SV_S1,24.22368310887076,,-1,-1,0,1,0.531435593587246,0.531435593587246,True,True,77.17566821871377,28.532601809797704,s1_master_format.geojson,82,crown_0083
A3:crown_0035,A3,,Amaltas,-1,0,-1,0,0.46844289276870843,0.5315571072312916,False,True,77.19865319658074,28.5410914244756,A3_master.geojson,34,crown_0035
A5:crown_0029,A5,,,-1,-1,-1,0,0.46841164140189023,0.5315883585981098,False,True,77.19584291086831,28.54148221224333,A5_master.geojson,28,crown_0029
SV_S3:crown_0112,SV_S3,27.030436057137436,,-1,-1,1,0,0.46839618693393054,0.5316038130660694,True,True,77.18508113589927,28.531459772653893,s3_master_format.geojson,111,crown_0112
A1:crown_0124,A1,,Kasod,-1,0,-1,0,0.4683789924142201,0.5316210075857799,False,True,77.19847222589055,28.543447617496955,A1_master.geojson,123,crown_0124
A2:crown_0147,A2,,,-1,-1,-1,0,0.46821861698289285,0.5317813830171072,False,True,77.19628577612352,28.545519132087428,A2_master.geojson,146,crown_0147
A2:crown_0003,A2,,,-1,-1,-1,0,0.46807213729787567,0.5319278627021243,False,True,77.19340933148777,28.54556627568715,A2_master.geojson,2,crown_0003
SV_S3:crown_0186,SV_S3,32.47812067992186,,-1,-1,0,0,0.46805617746938694,0.531943822530613,False,True,77.18511955991431,28.531587778888905,s3_master_format.geojson,185,crown_0186
SV_S3:crown_0145,SV_S3,19.574007160227243,,-1,-1,0,0,0.46805617746938694,0.531943822530613,False,True,77.18505979229766,28.5316437415201,s3_master_format.geojson,144,crown_0145
SV_S3:crown_0195,SV_S3,46.472144376859276,,-1,-1,0,0,0.46805617746938694,0.531943822530613,False,True,77.18511633369698,28.531594425055086,s3_master_format.geojson,194,crown_0195
SV_S1:crown_0005,SV_S1,31.568659318037554,,-1,-1,0,1,0.5319683901119548,0.5319683901119548,True,True,77.17625979344918,28.53191261246074,s1_master_format.geojson,4,crown_0005
SV_S1:crown_0031,SV_S1,24.71062849749608,,-1,-1,1,1,0.5319683901119548,0.5319683901119548,False,True,77.17632788517969,28.531904301202275,s1_master_format.geojson,30,crown_0031
A1:crown_0137,A1,,,-1,-1,-1,0,0.4679094685576215,0.5320905314423785,False,True,77.1984225729023,28.54455766227245,A1_master.geojson,136,crown_0137
A1:crown_0138,A1,,,-1,-1,-1,0,0.4679094685576215,0.5320905314423785,False,True,77.19837107213434,28.54453334508256,A1_master.geojson,137,crown_0138
SV_S3:crown_0370,SV_S3,25.212674898700598,,-1,-1,1,0,0.4679003098782383,0.5320996901217617,True,True,77.18626164684915,28.530758990134444,s3_master_format.geojson,369,crown_0370
SV_S3:crown_0379,SV_S3,45.94875523604373,,-1,-1,1,0,0.4679003098782383,0.5320996901217617,True,True,77.1862998150076,28.53069905519689,s3_master_format.geojson,378,crown_0379
SV_S2:crown_0384,SV_S2,12.598855430410262,,-1,-1,0,0,0.4678338920542234,0.5321661079457767,False,True,77.1742748975023,28.529784048770992,s2_master_format.geojson,383,crown_0384
SV_S2:crown_0389,SV_S2,23.89885977518265,,-1,-1,0,0,0.4678338920542234,0.5321661079457767,False,True,77.17429649177838,28.52981738361777,s2_master_format.geojson,388,crown_0389
SIT:crown_0041,SIT,,,-1,-1,-1,0,0.4677871410261745,0.5322128589738255,False,True,77.19079522387082,28.546349788292247,sit_master(1).geojson,40,crown_0041
A4:crown_0121,A4,,Saptparni,-1,0,-1,0,0.4672707307747115,0.5327292692252885,False,True,77.19965918225856,28.543915958519992,A4_master.geojson,120,crown_0121
A4:crown_0049,A4,,,-1,-1,-1,0,0.467124790364512,0.5328752096354881,False,True,77.19932268987573,28.543934987330825,A4_master.geojson,48,crown_0049
A2:crown_0087,A2,,,-1,-1,-1,0,0.4670156489632376,0.5329843510367624,False,True,77.19515040927699,28.54566879817428,A2_master.geojson,86,crown_0087
A1:crown_0050,A1,,Banyan,-1,0,-1,0,0.46697752357944466,0.5330224764205553,False,True,77.19783842246072,28.5434095312858,A1_master.geojson,49,crown_0050
SV_S2:crown_0119,SV_S2,42.28871258843011,,-1,-1,1,1,0.533257770578492,0.533257770578492,False,True,77.17378171081717,28.529314081929687,s2_master_format.geojson,118,crown_0119
A2:crown_0112,A2,,,-1,-1,-1,0,0.46666825727594546,0.5333317427240545,False,True,77.19552374828702,28.54525455489255,A2_master.geojson,111,crown_0112
SV_S3:crown_0270,SV_S3,58.971066776583726,,-1,-1,1,1,0.5337445378979855,0.5337445378979855,False,True,77.18582509419194,28.532004277486674,s3_master_format.geojson,269,crown_0270
A1:crown_0064,A1,,,-1,-1,-1,0,0.4662441053802866,0.5337558946197134,False,True,77.19777002053219,28.54325577650188,A1_master.geojson,63,crown_0064
A1:crown_0079,A1,,,-1,-1,-1,0,0.46607005019684217,0.5339299498031578,False,True,77.19756514031586,28.543024505046247,A1_master.geojson,78,crown_0079
SV_S2:crown_0563,SV_S2,18.045554195266078,,-1,-1,0,0,0.465839797852712,0.534160202147288,False,True,77.17490762716169,28.529197503669707,s2_master_format.geojson,562,crown_0563
A1:crown_0049,A1,,Pilkhan,-1,0,-1,0,0.46574819703891246,0.5342518029610875,False,True,77.19775880160637,28.543393543125926,A1_master.geojson,48,crown_0049
SV_S2:crown_0717,SV_S2,40.70260239045941,,-1,-1,0,0,0.46529644189192276,0.5347035581080772,False,True,77.1752767115696,28.52992470387669,s2_master_format.geojson,716,crown_0717
A3:crown_0157,A3,,,-1,-1,-1,0,0.46513667989803664,0.5348633201019634,False,True,77.19962697259741,28.54220735860664,A3_master.geojson,156,crown_0157
SIT:crown_0052,SIT,,,-1,-1,-1,0,0.4650064433063261,0.5349935566936739,False,True,77.19140815900535,28.545782801204847,sit_master(1).geojson,51,crown_0052
A1:crown_0158,A1,,,-1,-1,-1,0,0.4649919872310411,0.5350080127689589,False,True,77.19903252408767,28.54502452646185,A1_master.geojson,157,crown_0158
A2:crown_0051,A2,,,-1,-1,-1,0,0.46483383188456273,0.5351661681154373,False,True,77.19499908544503,28.545533218425067,A2_master.geojson,50,crown_0051
SIT:crown_0120,SIT,,Mandphali / Marodphali,-1,0,-1,1,0.5351839079438946,0.5351839079438946,False,True,77.19145300675306,28.545558954527543,sit_master(1).geojson,119,crown_0120
