crown_uid,area,crown_area_m2,species_clean,label_acacia_visual,label_acacia_species,label_acacia_clustering,pred_acacia_visual_model,prob_acacia_visual_model,model_confidence,model_cluster_disagree,uncertain,lon,lat,source_file,source_index,orig_crown_id
SV_S2:crown_0519,SV_S2,20.70327380163165,,-1,-1,0,1,0.8194328024707309,0.8194328024707309,True,False,77.17472975757407,28.52795909882424,s2_master_format.geojson,518,crown_0519
SV_S2:crown_0528,SV_S2,18.27073419413983,,-1,-1,0,1,0.8194328024707309,0.8194328024707309,True,False,77.17472161671571,28.527904669866857,s2_master_format.geojson,527,crown_0528
SV_S2:crown_0540,SV_S2,17.03923095377217,,-1,-1,0,1,0.8194328024707309,0.8194328024707309,True,False,77.1747988435135,28.527958883374044,s2_master_format.geojson,539,crown_0540
SV_S2:crown_0539,SV_S2,54.23974600433944,,-1,-1,0,1,0.8189784630858526,0.8189784630858526,True,False,77.17464113073044,28.527920266676325,s2_master_format.geojson,538,crown_0539
SV_S2:crown_0597,SV_S2,22.27861751196969,,-1,-1,0,1,0.8188064713518328,0.8188064713518328,True,False,77.17512567674135,28.528558687256123,s2_master_format.geojson,596,crown_0597
SV_S2:crown_0053,SV_S2,14.956716821839146,,-1,-1,0,1,0.818536565325734,0.818536565325734,True,False,77.17307543899729,28.52865186249767,s2_master_format.geojson,52,crown_0053
SV_S2:crown_0668,SV_S2,12.453393270426263,,-1,-1,0,1,0.8177736162843626,0.8177736162843626,True,False,77.17527119708353,28.527884340997144,s2_master_format.geojson,667,crown_0668
SV_S1:crown_0150,SV_S1,45.61168427118776,,-1,-1,0,1,0.8175375862075204,0.8175375862075204,True,False,77.17572170733641,28.532707114355127,s1_master_format.geojson,149,crown_0150
SV_S3:crown_0012,SV_S3,40.63191790436499,,-1,-1,0,1,0.8171722987631365,0.8171722987631365,True,False,77.18580214189734,28.531063832014286,s3_master_format.geojson,11,crown_0012
SV_S3:crown_0302,SV_S3,23.136122285313174,,-1,-1,0,1,0.8171722987631365,0.8171722987631365,True,False,77.18581577945348,28.53106781693257,s3_master_format.geojson,301,crown_0302
SV_S3:crown_0508,SV_S3,23.06395927906506,,-1,-1,0,1,0.817140128403609,0.817140128403609,True,False,77.18653347351727,28.53046825527524,s3_master_format.geojson,507,crown_0508
SV_S3:crown_0583,SV_S3,17.27163410920302,,-1,-1,0,1,0.817140128403609,0.817140128403609,True,False,77.18653762711565,28.53041204454882,s3_master_format.geojson,582,crown_0583
SV_S1:crown_0090,SV_S1,24.96759968470602,,-1,-1,0,1,0.8158115152557559,0.8158115152557559,True,False,77.17576553370218,28.532608312935388,s1_master_format.geojson,89,crown_0090
SV_S3:crown_0296,SV_S3,17.00682907044287,,-1,-1,0,1,0.8155958860987625,0.8155958860987625,True,False,77.18620320663439,28.53096832403023,s3_master_format.geojson,295,crown_0296
SV_S4:crown_0046,SV_S4,70.62884931123358,Prosopis Juliflora,-1,1,1,0,0.18675197175423275,0.8132480282457673,True,False,77.1836581320115,28.533567421825264,s4_master_format.geojson,45,crown_0046
SV_S3:crown_0028,SV_S3,12.575647434935501,,-1,-1,0,1,0.810523652463419,0.810523652463419,True,False,77.18498920482477,28.53065193279388,s3_master_format.geojson,27,crown_0028
SV_S2:crown_0521,SV_S2,26.16142628248719,,-1,-1,0,1,0.8079130681730564,0.8079130681730564,True,False,77.17485038081607,28.52802604119838,s2_master_format.geojson,520,crown_0521
SV_S3:crown_0268,SV_S3,16.672349399748793,,-1,-1,0,1,0.8075241783109108,0.8075241783109108,True,False,77.18576062709306,28.53138299941144,s3_master_format.geojson,267,crown_0268
SV_S3:crown_0086,SV_S3,21.396952444095884,,-1,-1,0,1,0.8075241783109108,0.8075241783109108,True,False,77.18581484905489,28.53131376225192,s3_master_format.geojson,85,crown_0086
SV_S3:crown_0345,SV_S3,17.45266371245621,,-1,-1,0,1,0.8075241783109108,0.8075241783109108,True,False,77.18578486166199,28.531351992113223,s3_master_format.geojson,344,crown_0345
SV_S2:crown_0200,SV_S2,12.300371658110448,,-1,-1,1,0,0.19514708590017832,0.8048529140998217,True,False,77.17356728133204,28.52976763692121,s2_master_format.geojson,199,crown_0200
SV_S2:crown_0218,SV_S2,11.60536034603372,,-1,-1,0,1,0.8046785566628375,0.8046785566628375,True,False,77.17392732747449,28.52834630182745,s2_master_format.geojson,217,crown_0218
SV_S2:crown_0121,SV_S2,27.664153451115908,,-1,-1,0,1,0.8015803169161831,0.8015803169161831,True,False,77.17369087495736,28.5291595653122,s2_master_format.geojson,120,crown_0121
SV_S2:crown_0287,SV_S2,17.542278036531247,,-1,-1,1,0,0.19904085398008703,0.800959146019913,True,False,77.17389131934105,28.5299378664726,s2_master_format.geojson,286,crown_0287
SV_S2:crown_0161,SV_S2,18.909393241934453,,-1,-1,1,0,0.19993148774649097,0.8000685122535091,True,False,77.17332254746496,28.529574021109013,s2_master_format.geojson,160,crown_0161
SV_S3:crown_0101,SV_S3,13.797234366185247,,-1,-1,0,1,0.7997684195185146,0.7997684195185146,True,False,77.18497627938604,28.53126141874198,s3_master_format.geojson,100,crown_0101
SV_S2:crown_0027,SV_S2,23.571741730166266,,-1,-1,0,1,0.7988340203458266,0.7988340203458266,True,False,77.17332995885226,28.52859878758551,s2_master_format.geojson,26,crown_0027
